259;PHYSIQUES-CHIMIE;4;1;24;1754;279;2020-2021;;0;SECONDE;2ND CYCLE;0;SCIENCES;2
282;ALLEMAND;1;1;24;1769;279;2020-2021;;0;SECONDE;2ND CYCLE;0;LETTRES;3
261;SVT;2;1;24;1759;279;2020-2021;;0;SECONDE;2ND CYCLE;0;SCIENCES;3
262;EPS;1;1;24;1762;279;2020-2021;;0;SECONDE;2ND CYCLE;0;AUTRES;1
263;PHYSIQUES-CHIMIE;5;1;12;1756;279;2020-2021;;0;TERMINALE;2ND CYCLE;0;SCIENCES;2
264;SVT;2;1;12;1758;279;2020-2021;;0;TERMINALE;2ND CYCLE;0;SCIENCES;3
265;EPS;1;1;12;1763;279;2020-2021;;0;TERMINALE;2ND CYCLE;0;AUTRES;1
266;EPS;1;1;11;1762;279;2020-2021;;0;PREMIERE;2ND CYCLE;0;AUTRES;1
267;EPS;1;1;13;1763;279;2020-2021;;0;TERMINALE;2ND CYCLE;0;AUTRES;1
268;SVT;4;1;13;1758;279;2020-2021;;0;TERMINALE;2ND CYCLE;0;SCIENCES;3
269;PHILOSOPHIE;2;1;13;1731;279;2020-2021;;0;TERMINALE;2ND CYCLE;0;LETTRES;4
271;ESPAGNOL;1;1;4;1740;279;2020-2021;;0;QUATRIEME;1ER CYCLE;0;LETTRES;3
272;ESPAGNOL;1;1;5;1740;279;2020-2021;;0;QUATRIEME;1ER CYCLE;0;LETTRES;3
273;ESPAGNOL;1;1;7;1740;279;2020-2021;;0;TROISIEME;1ER CYCLE;0;LETTRES;3
274;ALLEMAND;1;1;6;1769;279;2020-2021;;0;QUATRIEME;1ER CYCLE;0;LETTRES;3
275;ALLEMAND;1;1;8;1769;279;2020-2021;;0;TROISIEME;1ER CYCLE;0;LETTRES;3
278;ALLEMAND;3;1;25;1769;279;2020-2021;;0;SECONDE;2ND CYCLE;0;LETTRES;3
280;ALLEMAND;3;1;11;1769;279;2020-2021;;0;PREMIERE;2ND CYCLE;0;LETTRES;3
281;ESPAGNOL;3;1;11;1770;279;2020-2021;;0;PREMIERE;2ND CYCLE;0;LETTRES;4
283;ESPAGNOL;1;1;24;1740;279;2020-2021;;0;SECONDE;2ND CYCLE;0;\N;4
284;PHYSIQUES-CHIMIE;4;1;13;1756;279;2020-2021;;0;TERMINALE;2ND CYCLE;0;SCIENCES;2
287;ANGLAIS;2;2;26;1739;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;LETTRES;2
288;COUTURE;1;1;26;1765;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;5
290;EDHC;1;1;26;1753;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;2
292;EPS;1;1;26;1763;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;1
295;FRANCAIS;3;3;26;1734;279;2021-2022;;1;SIXIEME;1ER CYCLE;0;LETTRES;1
296;HISTOIRE-GEOGRAPHIE;2;2;26;1744;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;LETTRES;3
297;INFORMATIQUE;1;1;26;1764;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;4
298;MATHEMATIQUES;3;3;26;1747;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;SCIENCES;1
300;PHYSIQUES-CHIMIE;2;2;26;1753;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;SCIENCES;2
301;SVT;2;2;26;2429;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;SCIENCES;3
304;ANGLAIS;2;2;27;1739;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;LETTRES;2
305;COUTURE;1;1;27;1765;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;5
307;EDHC;1;1;27;1753;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;2
309;EPS;1;1;27;1763;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;1
312;FRANCAIS;3;3;27;1736;279;2021-2022;;1;SIXIEME;1ER CYCLE;0;LETTRES;1
313;HISTOIRE-GEOGRAPHIE;2;2;27;1744;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;LETTRES;3
314;INFORMATIQUE;1;1;27;1764;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;4
315;MATHEMATIQUES;3;3;27;2356;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;SCIENCES;1
317;PHYSIQUES-CHIMIE;2;2;27;1755;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;SCIENCES;2
318;SVT;2;2;27;1757;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;SCIENCES;3
321;ANGLAIS;2;2;28;1739;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;LETTRES;2
322;COUTURE;1;1;28;1765;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;5
324;EDHC;1;1;28;1744;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;2
325;EDUCATION MUSICALE;1;1;28;1760;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;3
326;EPS;1;1;28;1763;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;1
329;FRANCAIS;3;3;28;1735;279;2021-2022;;1;SIXIEME;1ER CYCLE;0;LETTRES;1
