29343;EVALUATION 1;1;1170;4;116;1759;13;279;10;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;10;0;\N;\N;\N
29346;interro 1;1;1171;4;116;1759;13;279;11,5;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;11,5;0;\N;\N;\N
29347;EVALUATION 1;1;1170;4;116;1759;329;279;8,5;Insuffisant;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;8,5;0;\N;\N;\N
29350;interro 1;1;1171;4;116;1759;329;279;12;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;12;0;\N;\N;\N
29353;EVALUATION 1;1;1170;4;116;1759;334;279;11;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;11;0;\N;\N;\N
29355;interro 1;1;1171;4;116;1759;334;279;12;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;12;0;\N;\N;\N
29357;EVALUATION 1;1;1170;4;116;1759;337;279;9;Insuffisant;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;9;0;\N;\N;\N
29358;interro 1;1;1171;4;116;1759;337;279;15,5;Tr?s Bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;15,5;0;\N;\N;\N
29360;EVALUATION 1;1;1170;4;116;1759;1399;279;12;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;12;0;\N;\N;\N
29361;interro 1;1;1171;4;116;1759;1399;279;1;M?diocre;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;1;0;\N;\N;\N
29364;EVALUATION 1;1;1170;4;116;1759;19;279;9;Insuffisant;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;9;0;\N;\N;\N
29368;interro 1;1;1171;4;116;1759;19;279;18;Excellent;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;18;0;\N;\N;\N
29369;EVALUATION 1;1;1170;4;116;1759;25;279;6;Tr?s faible;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;6;0;\N;\N;\N
29370;interro 1;1;1171;4;116;1759;25;279;11;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;11;0;\N;\N;\N
29371;EVALUATION 1;1;1170;4;116;1759;31;279;14;Bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;14;0;\N;\N;\N
29373;interro 1;1;1171;4;116;1759;31;279;6,5;Tr?s faible;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;6,5;0;\N;\N;\N
29374;EVALUATION 1;1;1170;4;116;1759;55;279;15;Bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;15;0;\N;\N;\N
29377;interro 1;1;1171;4;116;1759;55;279;17,5;Excellent;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;17,5;0;\N;\N;\N
29379;EVALUATION 1;1;1170;4;116;1759;58;279;13;Assez-bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;13;0;\N;\N;\N
