62979;EVALUATION 1;1;3480;41;554;1732;1687;279;12;Assez-bien;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;12;0;\N;\N;\N
62980;EVALUATION 2;1;3481;41;554;1732;1687;279;10,5;Moyen;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;2;21;0;\N;\N;\N
62981;EVALUATION 3;1;3482;41;554;1732;1687;279;14;Bien;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;2;28;0;\N;\N;\N
62982;EVALUATION 4;1;3483;41;554;1732;1687;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62983;EVALUATION 5;1;3484;41;554;1732;1687;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62984;EVALUATION 6;1;3485;41;554;1732;1687;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62985;EVALUATION 7;1;3486;41;554;1732;1687;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62986;EVALUATION 8;1;3487;41;554;1732;1687;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62987;EVALUATION 9;1;3488;41;554;1732;1687;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62988;EVALUATION 10;1;3489;41;554;1732;1687;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62989;EVALUATION 1;1;3480;41;554;1732;1683;279;20;Excellent;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;20;0;\N;\N;\N
62990;EVALUATION 2;1;3481;41;554;1732;1683;279;11,5;Assez-bien;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;2;23;0;\N;\N;\N
62991;EVALUATION 3;1;3482;41;554;1732;1683;279;8;Faible;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;2;16;0;\N;\N;\N
62992;EVALUATION 4;1;3483;41;554;1732;1683;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62993;EVALUATION 5;1;3484;41;554;1732;1683;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62994;EVALUATION 6;1;3485;41;554;1732;1683;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62995;EVALUATION 7;1;3486;41;554;1732;1683;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62996;EVALUATION 8;1;3487;41;554;1732;1683;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62997;EVALUATION 9;1;3488;41;554;1732;1683;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62998;EVALUATION 10;1;3489;41;554;1732;1683;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
62999;EVALUATION 1;1;3480;41;554;1732;1510;279;20;Excellent;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;20;0;\N;\N;\N
63000;EVALUATION 2;1;3481;41;554;1732;1510;279;11,5;Assez-bien;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;2;23;0;\N;\N;\N
63001;EVALUATION 3;1;3482;41;554;1732;1510;279;14;Bien;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;2;28;0;\N;\N;\N
63002;EVALUATION 4;1;3483;41;554;1732;1510;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
63003;EVALUATION 5;1;3484;41;554;1732;1510;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
63004;EVALUATION 6;1;3485;41;554;1732;1510;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
63005;EVALUATION 7;1;3486;41;554;1732;1510;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
63006;EVALUATION 8;1;3487;41;554;1732;1510;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
63007;EVALUATION 9;1;3488;41;554;1732;1510;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
63008;EVALUATION 10;1;3489;41;554;1732;1510;279;0; ;2021-2022;3;11/11/2021 10:20;PREMIERE;2ND CYCLE;0;0;1;0;1;\N;\N;\N
