5481;interrogation 1;1;379;12;202;1751;845;279;17;Bien;2020-2021;1;25/01/2021 08:01;PREMIERE;2ND CYCLE;0;0;1;17;0;\N;\N;\N
5482;interrogation 1;1;379;12;202;1751;843;279;16;Bien;2020-2021;1;25/01/2021 08:01;PREMIERE;2ND CYCLE;0;0;1;16;0;\N;\N;\N
5483;interrogation 1;1;379;12;202;1751;848;279;0;Excellent;2020-2021;1;25/01/2021 08:01;PREMIERE;2ND CYCLE;0;0;0;0;0;\N;\N;\N
5484;interrogation 1;1;379;12;202;1751;853;279;18;Excellent;2020-2021;1;25/01/2021 08:01;PREMIERE;2ND CYCLE;0;0;1;18;0;\N;\N;\N
5485;interrogation 1;1;379;12;202;1751;872;279;17;Bien;2020-2021;1;25/01/2021 08:01;PREMIERE;2ND CYCLE;0;0;1;17;0;\N;\N;\N
5486;interrogation 1;1;379;12;202;1751;861;279;16;Bien;2020-2021;1;25/01/2021 08:01;PREMIERE;2ND CYCLE;0;0;1;16;0;\N;\N;\N
5487;interrogation 1;1;379;12;202;1751;867;279;16;Bien;2020-2021;1;25/01/2021 08:01;PREMIERE;2ND CYCLE;0;0;1;16;0;\N;\N;\N
5488;^nterrogation 2;1;384;12;202;1751;845;279;10;Passable;2020-2021;1;25/01/2021 08:04;PREMIERE;2ND CYCLE;0;0;1;10;0;\N;\N;\N
5489;^nterrogation 2;1;384;12;202;1751;843;279;12;Passable;2020-2021;1;25/01/2021 08:04;PREMIERE;2ND CYCLE;0;0;1;12;0;\N;\N;\N
5490;^nterrogation 2;1;384;12;202;1751;848;279;0;Excellent;2020-2021;1;25/01/2021 08:46;PREMIERE;2ND CYCLE;0;0;0;0;0;\N;\N;\N
5491;^nterrogation 2;1;384;12;202;1751;853;279;12;Passable;2020-2021;1;25/01/2021 08:47;PREMIERE;2ND CYCLE;0;0;1;12;0;\N;\N;\N
5492;^nterrogation 2;1;384;12;202;1751;872;279;14;Bien;2020-2021;1;25/01/2021 08:48;PREMIERE;2ND CYCLE;0;0;1;14;0;\N;\N;\N
5493;^nterrogation 2;1;384;12;202;1751;861;279;15;Bien;2020-2021;1;25/01/2021 08:04;PREMIERE;2ND CYCLE;0;0;1;15;0;\N;\N;\N
