28627;EVALUATION 1;1;1030;7;1;1750;1850;279;14;Bien;2020-2021;2;05/03/2021 03:09;SIXIEME;1ER CYCLE;0;0;1;14;0;\N;\N;\N
28628;EVALUATION 2;1;1031;7;1;1750;1850;279;14;Bien;2020-2021;2;20/04/2021 07:45;SIXIEME;1ER CYCLE;0;0;1;14;0;\N;\N;\N
28629;EVALUATION 3;1;1032;7;1;1750;1850;279;4;M?diocre;2020-2021;2;20/04/2021 07:45;SIXIEME;1ER CYCLE;0;0;2;8;0;\N;\N;\N
29496;EVALUATION 1;1;1220;7;113;1759;1850;279;14,5;Bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;14,5;0;\N;\N;\N
29497;interro 1;1;1221;7;113;1759;1850;279;13;Assez-bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;13;0;\N;\N;\N
29498;interro 2;1;1222;7;113;1759;1850;279;6,5;Tr?s faible;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;6,5;0;\N;\N;\N
29499;EVALUATION 1;1;1220;7;113;1759;611;279;13,5;Bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;13,5;0;\N;\N;\N
29500;interro 1;1;1221;7;113;1759;611;279;16,5;Tr?s Bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;16,5;0;\N;\N;\N
29501;interro 2;1;1222;7;113;1759;611;279;14;Bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;14;0;\N;\N;\N
29502;EVALUATION 1;1;1220;7;113;1759;614;279;16;Tr?s Bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;16;0;\N;\N;\N
29503;interro 1;1;1221;7;113;1759;614;279;17,5;Excellent;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;17,5;0;\N;\N;\N
29504;interro 2;1;1222;7;113;1759;614;279;11,5;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;11,5;0;\N;\N;\N
29505;EVALUATION 1;1;1220;7;113;1759;625;279;12,5;Assez-bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;12,5;0;\N;\N;\N
29506;interro 1;1;1221;7;113;1759;625;279;6;Tr?s faible;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;6;0;\N;\N;\N
29507;interro 2;1;1222;7;113;1759;625;279;3,5;M?diocre;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;3,5;0;\N;\N;\N
29508;EVALUATION 1;1;1220;7;113;1759;631;279;10;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;10;0;\N;\N;\N
29509;interro 1;1;1221;7;113;1759;631;279;9,5;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;9,5;0;\N;\N;\N
29510;interro 2;1;1222;7;113;1759;631;279;4;M?diocre;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;4;0;\N;\N;\N
29511;EVALUATION 1;1;1220;7;113;1759;1702;279;11,5;Passable;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;11,5;0;\N;\N;\N
29512;interro 1;1;1221;7;113;1759;1702;279;6,5;Tr?s faible;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;6,5;0;\N;\N;\N
29513;interro 2;1;1222;7;113;1759;1702;279;5,5;Tr?s faible;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;5,5;0;\N;\N;\N
29514;EVALUATION 1;1;1220;7;113;1759;634;279;15;Bien;2020-2021;2;24/03/2021 06:31;SIXIEME;1ER CYCLE;0;0;1;15;0;\N;\N;\N
