44743;EVALUATION 4;1;2433;12;263;1756;845;279;16;Tr?s Bien;2020-2021;2;20/05/2021 09:55;TERMINALE;2ND CYCLE;0;0;1;16;0;\N;\N;\N
48958;EVALUATION 2;1;2591;14;223;1733;1694;279;14;Bien;2020-2021;2;25/05/2021 04:33;PREMIERE;2ND CYCLE;0;0;1;14;0;\N;\N;\N
30520;EVALUATION 1;1;1430;14;190;1739;1420;279;15;Bien;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;15;0;\N;\N;\N
30525;EVALUATION 2;1;1431;14;190;1739;1420;279;9;Insuffisant;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;9;0;\N;\N;\N
30528;EVALUATION 1;1;1430;14;190;1739;875;279;17;Tr?s Bien;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;17;0;\N;\N;\N
30530;EVALUATION 2;1;1431;14;190;1739;875;279;8;Faible;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;8;0;\N;\N;\N
30535;EVALUATION 1;1;1430;14;190;1739;1691;279;13;Assez-bien;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;13;0;\N;\N;\N
30538;EVALUATION 2;1;1431;14;190;1739;1691;279;9;Insuffisant;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;9;0;\N;\N;\N
30543;EVALUATION 1;1;1430;14;190;1739;1694;279;13;Assez-bien;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;13;0;\N;\N;\N
30545;EVALUATION 2;1;1431;14;190;1739;1694;279;8;Faible;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;8;0;\N;\N;\N
30547;EVALUATION 1;1;1430;14;190;1739;878;279;13;Assez-bien;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;13;0;\N;\N;\N
30548;EVALUATION 2;1;1431;14;190;1739;878;279;8;Faible;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;8;0;\N;\N;\N
30555;EVALUATION 1;1;1430;14;190;1739;885;279;12;Passable;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;12;0;\N;\N;\N
30556;EVALUATION 2;1;1431;14;190;1739;885;279;4;M?diocre;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;4;0;\N;\N;\N
30561;EVALUATION 1;1;1430;14;190;1739;897;279;12;Passable;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;12;0;\N;\N;\N
30564;EVALUATION 2;1;1431;14;190;1739;897;279;7;Tr?s faible;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;7;0;\N;\N;\N
30572;EVALUATION 1;1;1430;14;190;1739;957;279;16;Tr?s Bien;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;16;0;\N;\N;\N
30574;EVALUATION 2;1;1431;14;190;1739;957;279;9;Insuffisant;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;9;0;\N;\N;\N
30578;EVALUATION 1;1;1430;14;190;1739;891;279;15;Bien;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;15;0;\N;\N;\N
30580;EVALUATION 2;1;1431;14;190;1739;891;279;10;Passable;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;10;0;\N;\N;\N
30583;EVALUATION 1;1;1430;14;190;1739;1638;279;10;Passable;2020-2021;2;25/05/2021 07:46;SECONDE;2ND CYCLE;0;0;1;10;0;\N;\N;\N
30585;EVALUATION 2;1;1431;14;190;1739;1638;279;9;Insuffisant;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;9;0;\N;\N;\N
30590;EVALUATION 1;1;1430;14;190;1739;921;279;18;Excellent;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;18;0;\N;\N;\N
30591;EVALUATION 2;1;1431;14;190;1739;921;279;9;Insuffisant;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;9;0;\N;\N;\N
30596;EVALUATION 1;1;1430;14;190;1739;1775;279;19;Excellent;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;19;0;\N;\N;\N
30598;EVALUATION 2;1;1431;14;190;1739;1775;279;10;Passable;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;10;0;\N;\N;\N
30602;EVALUATION 1;1;1430;14;190;1739;1686;279;12;Passable;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;12;0;\N;\N;\N
30604;EVALUATION 2;1;1431;14;190;1739;1686;279;8;Faible;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;8;0;\N;\N;\N
30609;EVALUATION 1;1;1430;14;190;1739;928;279;15;Bien;2020-2021;2;21/05/2021 10:58;SECONDE;2ND CYCLE;0;0;1;15;0;\N;\N;\N
30611;EVALUATION 2;1;1431;14;190;1739;928;279;6;Tr?s faible;2020-2021;2;03/05/2021 04:18;SECONDE;2ND CYCLE;0;0;1;6;0;\N;\N;\N
